date_id,full_date,day,day_name,day_of_week,week_of_year,month,month_name,quarter,year,decade,is_weekend,is_leap_year,is_year_start,period_label
533,2021-06-17,17,Thursday,4,24,6,June,Q2,2021,2020s,false,false,false,Post-Pandemic Year 1
534,2021-06-18,18,Friday,5,24,6,June,Q2,2021,2020s,false,false,false,Post-Pandemic Year 1
535,2021-06-19,19,Saturday,6,24,6,June,Q2,2021,2020s,true,false,false,Post-Pandemic Year 1
536,2021-06-20,20,Sunday,7,24,6,June,Q2,2021,2020s,true,false,false,Post-Pandemic Year 1
537,2021-06-21,21,Monday,1,25,6,June,Q2,2021,2020s,false,false,false,Post-Pandemic Year 1
538,2021-06-22,22,Tuesday,2,25,6,June,Q2,2021,2020s,false,false,false,Post-Pandemic Year 1
539,2021-06-23,23,Wednesday,3,25,6,June,Q2,2021,2020s,false,false,false,Post-Pandemic Year 1
540,2021-06-24,24,Thursday,4,25,6,June,Q2,2021,2020s,false,false,false,Post-Pandemic Year 1
541,2021-06-25,25,Friday,5,25,6,June,Q2,2021,2020s,false,false,false,Post-Pandemic Year 1
542,2021-06-26,26,Saturday,6,25,6,June,Q2,2021,2020s,true,false,false,Post-Pandemic Year 1
543,2021-06-27,27,Sunday,7,25,6,June,Q2,2021,2020s,true,false,false,Post-Pandemic Year 1
544,2021-06-28,28,Monday,1,26,6,June,Q2,2021,2020s,false,false,false,Post-Pandemic Year 1
545,2021-06-29,29,Tuesday,2,26,6,June,Q2,2021,2020s,false,false,false,Post-Pandemic Year 1
546,2021-06-30,30,Wednesday,3,26,6,June,Q2,2021,2020s,false,false,false,Post-Pandemic Year 1
547,2021-07-01,1,Thursday,4,26,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
548,2021-07-02,2,Friday,5,26,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
549,2021-07-03,3,Saturday,6,26,7,July,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
550,2021-07-04,4,Sunday,7,26,7,July,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
551,2021-07-05,5,Monday,1,27,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
552,2021-07-06,6,Tuesday,2,27,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
553,2021-07-07,7,Wednesday,3,27,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
554,2021-07-08,8,Thursday,4,27,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
555,2021-07-09,9,Friday,5,27,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
556,2021-07-10,10,Saturday,6,27,7,July,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
557,2021-07-11,11,Sunday,7,27,7,July,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
558,2021-07-12,12,Monday,1,28,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
559,2021-07-13,13,Tuesday,2,28,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
560,2021-07-14,14,Wednesday,3,28,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
561,2021-07-15,15,Thursday,4,28,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
562,2021-07-16,16,Friday,5,28,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
563,2021-07-17,17,Saturday,6,28,7,July,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
564,2021-07-18,18,Sunday,7,28,7,July,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
565,2021-07-19,19,Monday,1,29,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
566,2021-07-20,20,Tuesday,2,29,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
567,2021-07-21,21,Wednesday,3,29,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
568,2021-07-22,22,Thursday,4,29,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
569,2021-07-23,23,Friday,5,29,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
570,2021-07-24,24,Saturday,6,29,7,July,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
571,2021-07-25,25,Sunday,7,29,7,July,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
572,2021-07-26,26,Monday,1,30,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
573,2021-07-27,27,Tuesday,2,30,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
574,2021-07-28,28,Wednesday,3,30,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
575,2021-07-29,29,Thursday,4,30,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
576,2021-07-30,30,Friday,5,30,7,July,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
577,2021-07-31,31,Saturday,6,30,7,July,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
578,2021-08-01,1,Sunday,7,30,8,August,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
579,2021-08-02,2,Monday,1,31,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
580,2021-08-03,3,Tuesday,2,31,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
581,2021-08-04,4,Wednesday,3,31,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
582,2021-08-05,5,Thursday,4,31,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
583,2021-08-06,6,Friday,5,31,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
584,2021-08-07,7,Saturday,6,31,8,August,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
585,2021-08-08,8,Sunday,7,31,8,August,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
586,2021-08-09,9,Monday,1,32,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
587,2021-08-10,10,Tuesday,2,32,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
588,2021-08-11,11,Wednesday,3,32,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
589,2021-08-12,12,Thursday,4,32,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
590,2021-08-13,13,Friday,5,32,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
591,2021-08-14,14,Saturday,6,32,8,August,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
592,2021-08-15,15,Sunday,7,32,8,August,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
593,2021-08-16,16,Monday,1,33,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
594,2021-08-17,17,Tuesday,2,33,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
595,2021-08-18,18,Wednesday,3,33,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
596,2021-08-19,19,Thursday,4,33,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
597,2021-08-20,20,Friday,5,33,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
598,2021-08-21,21,Saturday,6,33,8,August,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
599,2021-08-22,22,Sunday,7,33,8,August,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
600,2021-08-23,23,Monday,1,34,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
601,2021-08-24,24,Tuesday,2,34,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
602,2021-08-25,25,Wednesday,3,34,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
603,2021-08-26,26,Thursday,4,34,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
604,2021-08-27,27,Friday,5,34,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
605,2021-08-28,28,Saturday,6,34,8,August,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
606,2021-08-29,29,Sunday,7,34,8,August,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
607,2021-08-30,30,Monday,1,35,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
608,2021-08-31,31,Tuesday,2,35,8,August,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
609,2021-09-01,1,Wednesday,3,35,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
610,2021-09-02,2,Thursday,4,35,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
611,2021-09-03,3,Friday,5,35,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
612,2021-09-04,4,Saturday,6,35,9,September,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
613,2021-09-05,5,Sunday,7,35,9,September,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
614,2021-09-06,6,Monday,1,36,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
615,2021-09-07,7,Tuesday,2,36,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
616,2021-09-08,8,Wednesday,3,36,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
617,2021-09-09,9,Thursday,4,36,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
618,2021-09-10,10,Friday,5,36,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
619,2021-09-11,11,Saturday,6,36,9,September,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
620,2021-09-12,12,Sunday,7,36,9,September,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
621,2021-09-13,13,Monday,1,37,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
622,2021-09-14,14,Tuesday,2,37,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
623,2021-09-15,15,Wednesday,3,37,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
624,2021-09-16,16,Thursday,4,37,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
625,2021-09-17,17,Friday,5,37,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
626,2021-09-18,18,Saturday,6,37,9,September,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
627,2021-09-19,19,Sunday,7,37,9,September,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
628,2021-09-20,20,Monday,1,38,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
629,2021-09-21,21,Tuesday,2,38,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
630,2021-09-22,22,Wednesday,3,38,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
631,2021-09-23,23,Thursday,4,38,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
632,2021-09-24,24,Friday,5,38,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
633,2021-09-25,25,Saturday,6,38,9,September,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
634,2021-09-26,26,Sunday,7,38,9,September,Q3,2021,2020s,true,false,false,Post-Pandemic Year 1
635,2021-09-27,27,Monday,1,39,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
636,2021-09-28,28,Tuesday,2,39,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
637,2021-09-29,29,Wednesday,3,39,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
638,2021-09-30,30,Thursday,4,39,9,September,Q3,2021,2020s,false,false,false,Post-Pandemic Year 1
639,2021-10-01,1,Friday,5,39,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
640,2021-10-02,2,Saturday,6,39,10,October,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
641,2021-10-03,3,Sunday,7,39,10,October,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
642,2021-10-04,4,Monday,1,40,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
643,2021-10-05,5,Tuesday,2,40,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
644,2021-10-06,6,Wednesday,3,40,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
645,2021-10-07,7,Thursday,4,40,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
646,2021-10-08,8,Friday,5,40,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
647,2021-10-09,9,Saturday,6,40,10,October,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
648,2021-10-10,10,Sunday,7,40,10,October,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
649,2021-10-11,11,Monday,1,41,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
650,2021-10-12,12,Tuesday,2,41,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
651,2021-10-13,13,Wednesday,3,41,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
652,2021-10-14,14,Thursday,4,41,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
653,2021-10-15,15,Friday,5,41,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
654,2021-10-16,16,Saturday,6,41,10,October,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
655,2021-10-17,17,Sunday,7,41,10,October,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
656,2021-10-18,18,Monday,1,42,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
657,2021-10-19,19,Tuesday,2,42,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
658,2021-10-20,20,Wednesday,3,42,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
659,2021-10-21,21,Thursday,4,42,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
660,2021-10-22,22,Friday,5,42,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
661,2021-10-23,23,Saturday,6,42,10,October,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
662,2021-10-24,24,Sunday,7,42,10,October,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
663,2021-10-25,25,Monday,1,43,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
664,2021-10-26,26,Tuesday,2,43,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
665,2021-10-27,27,Wednesday,3,43,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
666,2021-10-28,28,Thursday,4,43,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
667,2021-10-29,29,Friday,5,43,10,October,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
668,2021-10-30,30,Saturday,6,43,10,October,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
669,2021-10-31,31,Sunday,7,43,10,October,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
670,2021-11-01,1,Monday,1,44,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
671,2021-11-02,2,Tuesday,2,44,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
672,2021-11-03,3,Wednesday,3,44,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
673,2021-11-04,4,Thursday,4,44,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
674,2021-11-05,5,Friday,5,44,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
675,2021-11-06,6,Saturday,6,44,11,November,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
676,2021-11-07,7,Sunday,7,44,11,November,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
677,2021-11-08,8,Monday,1,45,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
678,2021-11-09,9,Tuesday,2,45,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
679,2021-11-10,10,Wednesday,3,45,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
680,2021-11-11,11,Thursday,4,45,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
681,2021-11-12,12,Friday,5,45,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
682,2021-11-13,13,Saturday,6,45,11,November,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
683,2021-11-14,14,Sunday,7,45,11,November,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
684,2021-11-15,15,Monday,1,46,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
685,2021-11-16,16,Tuesday,2,46,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
686,2021-11-17,17,Wednesday,3,46,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
687,2021-11-18,18,Thursday,4,46,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
688,2021-11-19,19,Friday,5,46,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
689,2021-11-20,20,Saturday,6,46,11,November,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
690,2021-11-21,21,Sunday,7,46,11,November,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
691,2021-11-22,22,Monday,1,47,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
692,2021-11-23,23,Tuesday,2,47,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
693,2021-11-24,24,Wednesday,3,47,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
694,2021-11-25,25,Thursday,4,47,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
695,2021-11-26,26,Friday,5,47,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
696,2021-11-27,27,Saturday,6,47,11,November,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
697,2021-11-28,28,Sunday,7,47,11,November,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
698,2021-11-29,29,Monday,1,48,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
699,2021-11-30,30,Tuesday,2,48,11,November,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
700,2021-12-01,1,Wednesday,3,48,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
701,2021-12-02,2,Thursday,4,48,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
702,2021-12-03,3,Friday,5,48,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
703,2021-12-04,4,Saturday,6,48,12,December,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
704,2021-12-05,5,Sunday,7,48,12,December,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
705,2021-12-06,6,Monday,1,49,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
706,2021-12-07,7,Tuesday,2,49,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
707,2021-12-08,8,Wednesday,3,49,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
708,2021-12-09,9,Thursday,4,49,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
709,2021-12-10,10,Friday,5,49,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
710,2021-12-11,11,Saturday,6,49,12,December,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
711,2021-12-12,12,Sunday,7,49,12,December,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
712,2021-12-13,13,Monday,1,50,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
713,2021-12-14,14,Tuesday,2,50,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
714,2021-12-15,15,Wednesday,3,50,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
715,2021-12-16,16,Thursday,4,50,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
716,2021-12-17,17,Friday,5,50,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
717,2021-12-18,18,Saturday,6,50,12,December,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
718,2021-12-19,19,Sunday,7,50,12,December,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
719,2021-12-20,20,Monday,1,51,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
720,2021-12-21,21,Tuesday,2,51,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
721,2021-12-22,22,Wednesday,3,51,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
722,2021-12-23,23,Thursday,4,51,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
723,2021-12-24,24,Friday,5,51,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
724,2021-12-25,25,Saturday,6,51,12,December,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
725,2021-12-26,26,Sunday,7,51,12,December,Q4,2021,2020s,true,false,false,Post-Pandemic Year 1
726,2021-12-27,27,Monday,1,52,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
727,2021-12-28,28,Tuesday,2,52,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
728,2021-12-29,29,Wednesday,3,52,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
729,2021-12-30,30,Thursday,4,52,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
730,2021-12-31,31,Friday,5,52,12,December,Q4,2021,2020s,false,false,false,Post-Pandemic Year 1
731,2022-01-01,1,Saturday,6,52,1,January,Q1,2022,2020s,true,false,true,Post-Pandemic Year 2
732,2022-01-02,2,Sunday,7,52,1,January,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
733,2022-01-03,3,Monday,1,1,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
734,2022-01-04,4,Tuesday,2,1,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
735,2022-01-05,5,Wednesday,3,1,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
736,2022-01-06,6,Thursday,4,1,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
737,2022-01-07,7,Friday,5,1,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
738,2022-01-08,8,Saturday,6,1,1,January,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
739,2022-01-09,9,Sunday,7,1,1,January,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
740,2022-01-10,10,Monday,1,2,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
741,2022-01-11,11,Tuesday,2,2,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
742,2022-01-12,12,Wednesday,3,2,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
743,2022-01-13,13,Thursday,4,2,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
744,2022-01-14,14,Friday,5,2,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
745,2022-01-15,15,Saturday,6,2,1,January,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
746,2022-01-16,16,Sunday,7,2,1,January,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
747,2022-01-17,17,Monday,1,3,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
748,2022-01-18,18,Tuesday,2,3,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
749,2022-01-19,19,Wednesday,3,3,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
750,2022-01-20,20,Thursday,4,3,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
751,2022-01-21,21,Friday,5,3,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
752,2022-01-22,22,Saturday,6,3,1,January,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
753,2022-01-23,23,Sunday,7,3,1,January,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
754,2022-01-24,24,Monday,1,4,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
755,2022-01-25,25,Tuesday,2,4,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
756,2022-01-26,26,Wednesday,3,4,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
757,2022-01-27,27,Thursday,4,4,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
758,2022-01-28,28,Friday,5,4,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
759,2022-01-29,29,Saturday,6,4,1,January,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
760,2022-01-30,30,Sunday,7,4,1,January,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
761,2022-01-31,31,Monday,1,5,1,January,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
762,2022-02-01,1,Tuesday,2,5,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
763,2022-02-02,2,Wednesday,3,5,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
764,2022-02-03,3,Thursday,4,5,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
765,2022-02-04,4,Friday,5,5,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
766,2022-02-05,5,Saturday,6,5,2,February,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
767,2022-02-06,6,Sunday,7,5,2,February,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
768,2022-02-07,7,Monday,1,6,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
769,2022-02-08,8,Tuesday,2,6,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
770,2022-02-09,9,Wednesday,3,6,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
771,2022-02-10,10,Thursday,4,6,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
772,2022-02-11,11,Friday,5,6,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
773,2022-02-12,12,Saturday,6,6,2,February,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
774,2022-02-13,13,Sunday,7,6,2,February,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
775,2022-02-14,14,Monday,1,7,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
776,2022-02-15,15,Tuesday,2,7,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
777,2022-02-16,16,Wednesday,3,7,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
778,2022-02-17,17,Thursday,4,7,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
779,2022-02-18,18,Friday,5,7,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
780,2022-02-19,19,Saturday,6,7,2,February,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
781,2022-02-20,20,Sunday,7,7,2,February,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
782,2022-02-21,21,Monday,1,8,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
783,2022-02-22,22,Tuesday,2,8,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
784,2022-02-23,23,Wednesday,3,8,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
785,2022-02-24,24,Thursday,4,8,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
786,2022-02-25,25,Friday,5,8,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
787,2022-02-26,26,Saturday,6,8,2,February,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
788,2022-02-27,27,Sunday,7,8,2,February,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
789,2022-02-28,28,Monday,1,9,2,February,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
790,2022-03-01,1,Tuesday,2,9,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
